model_size,checkpoint_step,n_words_correlated,layer_num,method,id
70m,16000,2,2,pr,1.0884123907651784
70m,16000,2,2,2nn,10.160044613153303
70m,16000,2,3,mle,8.809770304930353
70m,16000,2,3,pca,1.0
70m,16000,2,3,pr,1.0949786203012735
70m,16000,2,3,2nn,12.890208869750497
70m,16000,2,4,mle,12.816660081839986
70m,16000,2,4,pca,1.0
70m,16000,2,4,pr,1.2769445345059405
70m,16000,2,4,2nn,17.99076281010679
70m,16000,2,5,mle,16.23528744292265
70m,16000,2,5,pca,41.0
70m,16000,2,5,pr,47.44662506424385
70m,16000,2,5,2nn,19.384913222259605
70m,16000,3,0,mle,6.962417468788101
70m,16000,3,0,pca,19.0
70m,16000,3,0,pr,27.426211611492725
70m,16000,3,0,2nn,11.845056483087225
70m,16000,3,1,mle,7.795958015489337
70m,16000,3,1,pca,15.0
70m,16000,3,1,pr,21.064158880567906
70m,16000,3,1,2nn,12.237710189059225
70m,16000,3,2,mle,8.307375263333189
70m,16000,3,2,pca,1.0
70m,16000,3,2,pr,1.0879838973690126
70m,16000,3,2,2nn,9.665050509239666
70m,16000,3,3,mle,8.809269245478612
70m,16000,3,3,pca,1.0
70m,16000,3,3,pr,1.094279606915248
70m,16000,3,3,2nn,12.609594549046474
70m,16000,3,4,mle,12.527233262433821
70m,16000,3,4,pca,1.0
70m,16000,3,4,pr,1.2752447802165838
70m,16000,3,4,2nn,17.53403993101205
70m,16000,3,5,mle,15.530774516360598
70m,16000,3,5,pca,42.0
70m,16000,3,5,pr,47.894695627374276
70m,16000,3,5,2nn,18.41488054040008
70m,16000,4,0,mle,6.721821431461615
70m,16000,4,0,pca,18.0
70m,16000,4,0,pr,26.81255199863296
70m,16000,4,0,2nn,10.983362617219809
70m,16000,4,1,mle,7.618650646770583
70m,16000,4,1,pca,14.0
70m,16000,4,1,pr,20.533755324138838
70m,16000,4,1,2nn,11.455463080324728
70m,16000,4,2,mle,8.200657315707952
70m,16000,4,2,pca,1.0
70m,16000,4,2,pr,1.0864367115299565
70m,16000,4,2,2nn,9.25135730198373
70m,16000,4,3,mle,8.687752641237829
70m,16000,4,3,pca,1.0
70m,16000,4,3,pr,1.0925566753135292
70m,16000,4,3,2nn,12.35076841661701
70m,16000,4,4,mle,11.850764659544499
70m,16000,4,4,pca,1.0
70m,16000,4,4,pr,1.2705183273818048
70m,16000,4,4,2nn,16.8177264959123
70m,16000,4,5,mle,14.59383118056857
70m,16000,4,5,pca,42.0
70m,16000,4,5,pr,47.21329647076494
70m,16000,4,5,2nn,17.411738686483254
70m,32000,1,0,mle,6.392348688970989
70m,32000,1,0,pca,15.0
70m,32000,1,0,pr,25.103121242025775
70m,32000,1,0,2nn,11.634221774937275
70m,32000,1,1,mle,7.518365684845552
70m,32000,1,1,pca,16.0
70m,32000,1,1,pr,22.73006489920946
70m,32000,1,1,2nn,12.473823768112297
70m,32000,1,2,mle,8.614398872321216
70m,32000,1,2,pca,1.0
70m,32000,1,2,pr,1.0660630523427033
70m,32000,1,2,2nn,11.109519925347094
70m,32000,1,3,mle,9.00757242068233
70m,32000,1,3,pca,1.0
70m,32000,1,3,pr,1.0674888486246479
70m,32000,1,3,2nn,13.674564108614241
70m,32000,1,4,mle,14.512202605599382
70m,32000,1,4,pca,1.0
70m,32000,1,4,pr,1.1738024555863473
70m,32000,1,4,2nn,20.285636271253047
70m,32000,1,5,mle,18.28187474272941
70m,32000,1,5,pca,24.0
70m,32000,1,5,pr,33.3853205628662
70m,32000,1,5,2nn,21.797908312924527
70m,32000,2,0,mle,6.242693002478358
70m,32000,2,0,pca,16.0
70m,32000,2,0,pr,25.681796165063943
70m,32000,2,0,2nn,10.787432387128566
70m,32000,2,1,mle,7.3252125849134915
70m,32000,2,1,pca,16.0
70m,32000,2,1,pr,23.14904680155025
70m,32000,2,1,2nn,11.919749700861322
70m,32000,2,2,mle,8.407182408267056
70m,32000,2,2,pca,1.0
70m,32000,2,2,pr,1.0658391997477568
70m,32000,2,2,2nn,10.581052856555583
70m,32000,2,3,mle,8.778601158632481
70m,32000,2,3,pca,1.0
70m,32000,2,3,pr,1.067157402373551
70m,32000,2,3,2nn,13.136332701239919
70m,32000,2,4,mle,13.80733861468124
70m,32000,2,4,pca,1.0
70m,32000,2,4,pr,1.1729513515780097
70m,32000,2,4,2nn,18.989354514329985
70m,32000,2,5,mle,17.217544455036126
70m,32000,2,5,pca,24.0
70m,32000,2,5,pr,33.08885978602878
70m,32000,2,5,2nn,19.88175621530595
70m,32000,3,0,mle,6.225596982435069
70m,32000,3,0,pca,16.0
70m,32000,3,0,pr,25.141605110872348
70m,32000,3,0,2nn,10.71264260905708
70m,32000,3,1,mle,7.397412947871245
70m,32000,3,1,pca,16.0
70m,32000,3,1,pr,23.071473904470437
70m,32000,3,1,2nn,11.642326640520215
70m,32000,3,2,mle,8.429037401049344
70m,32000,3,2,pca,1.0
70m,32000,3,2,pr,1.0665001455142937
70m,32000,3,2,2nn,10.051687093538503
70m,32000,3,3,mle,8.757424896703832
70m,32000,3,3,pca,1.0
70m,32000,3,3,pr,1.0679665843584132
70m,32000,3,3,2nn,13.02567159558003
70m,32000,3,4,mle,13.310881165789079
70m,32000,3,4,pca,1.0
70m,32000,3,4,pr,1.1747563029324843
70m,32000,3,4,2nn,18.405866299695557
70m,32000,3,5,mle,16.41730799553013
70m,32000,3,5,pca,25.0
70m,32000,3,5,pr,33.09534821970993
70m,32000,3,5,2nn,19.512692864650393
70m,32000,4,0,mle,6.165483542722287
70m,32000,4,0,pca,16.0
70m,32000,4,0,pr,24.94236887206866
70m,32000,4,0,2nn,10.129459696094571
70m,32000,4,1,mle,7.278649342367166
70m,32000,4,1,pca,16.0
70m,32000,4,1,pr,22.91320200642361
70m,32000,4,1,2nn,10.755781797078077
70m,32000,4,2,mle,8.332274208988231
70m,32000,4,2,pca,1.0
70m,32000,4,2,pr,1.0660510992139973
70m,32000,4,2,2nn,9.530258483420221
70m,32000,4,3,mle,8.63730237832885
70m,32000,4,3,pca,1.0
70m,32000,4,3,pr,1.0675142831204107
70m,32000,4,3,2nn,12.22247466082629
70m,32000,4,4,mle,12.653894300735109
70m,32000,4,4,pca,1.0
70m,32000,4,4,pr,1.173901975614826
70m,32000,4,4,2nn,16.92451668094666
70m,32000,4,5,mle,15.347888267519819
70m,32000,4,5,pca,26.0
70m,32000,4,5,pr,33.28614727332588
70m,32000,4,5,2nn,18.04515863839209
70m,64000,1,0,mle,6.227476847133423
70m,64000,1,0,pca,14.0
70m,64000,1,0,pr,24.100456330110394
70m,64000,1,0,2nn,11.238151288916098
70m,64000,1,1,mle,7.410673066524486
70m,64000,1,1,pca,14.0
70m,64000,1,1,pr,21.393056747453443
70m,64000,1,1,2nn,12.621982078671362
70m,64000,1,2,mle,9.235798351030683
70m,64000,1,2,pca,1.0
70m,64000,1,2,pr,1.0577811276220337
70m,64000,1,2,2nn,11.524934656132697
70m,64000,1,3,mle,9.636886709237663
70m,64000,1,3,pca,1.0
70m,64000,1,3,pr,1.0549089506635234
70m,64000,1,3,2nn,14.326513594424052
70m,64000,1,4,mle,18.197161436639306
70m,64000,1,4,pca,1.0
70m,64000,1,4,pr,1.1121856930343728
70m,64000,1,4,2nn,23.351586606940025
70m,64000,1,5,mle,22.738082552207196
70m,64000,1,5,pca,24.0
70m,64000,1,5,pr,32.14114836797532
70m,64000,1,5,2nn,25.15018039070325
70m,64000,2,0,mle,6.11491527155079
70m,64000,2,0,pca,14.0
70m,64000,2,0,pr,23.97194250452801
70m,64000,2,0,2nn,10.684278772842532
70m,64000,2,1,mle,7.322896159152174
70m,64000,2,1,pca,15.0
70m,64000,2,1,pr,21.859187770698878
70m,64000,2,1,2nn,11.896625288208286
70m,64000,2,2,mle,9.096101969663593
70m,64000,2,2,pca,1.0
70m,64000,2,2,pr,1.0597969874261368
70m,64000,2,2,2nn,10.893509946500343
70m,64000,2,3,mle,9.569520726896418
70m,64000,2,3,pca,1.0
70m,64000,2,3,pr,1.0568325255738418
70m,64000,2,3,2nn,13.896358773849686
70m,64000,2,4,mle,17.39528666810266
70m,64000,2,4,pca,1.0
70m,64000,2,4,pr,1.1157700604472895
70m,64000,2,4,2nn,22.408578355953015
70m,64000,2,5,mle,21.461739967932164
70m,64000,2,5,pca,25.0
70m,64000,2,5,pr,32.53804146033798
70m,64000,2,5,2nn,24.168451640288897
70m,64000,3,0,mle,6.10785100790387
70m,64000,3,0,pca,14.0
70m,64000,3,0,pr,23.792143788955077
70m,64000,3,0,2nn,9.913744819735008
70m,64000,3,1,mle,7.250726724492604
70m,64000,3,1,pca,14.0
70m,64000,3,1,pr,20.237509218893198
70m,64000,3,1,2nn,11.246888215993527
70m,64000,3,2,mle,8.880266328571725
70m,64000,3,2,pca,1.0
70m,64000,3,2,pr,1.0542746839537067
70m,64000,3,2,2nn,10.28505596281273
70m,64000,3,3,mle,9.451641251437726
70m,64000,3,3,pca,1.0
70m,64000,3,3,pr,1.0513889110863475
70m,64000,3,3,2nn,13.657381136419632
70m,64000,3,4,mle,16.615898092915423
70m,64000,3,4,pca,1.0
70m,64000,3,4,pr,1.104443007528651
70m,64000,3,4,2nn,21.50954120056925
70m,64000,3,5,mle,20.54621305643498
70m,64000,3,5,pca,23.0
70m,64000,3,5,pr,30.328867995859692
70m,64000,3,5,2nn,22.76529984125914
70m,64000,4,0,mle,5.962317386099437
70m,64000,4,0,pca,14.0
70m,64000,4,0,pr,23.817942364418926
70m,64000,4,0,2nn,9.743316618112623
70m,64000,4,1,mle,7.099624117588415
70m,64000,4,1,pca,13.0
70m,64000,4,1,pr,19.25149017402373
70m,64000,4,1,2nn,10.9554825314366
70m,64000,4,2,mle,8.816237239906679
70m,64000,4,2,pca,1.0
70m,64000,4,2,pr,1.0507592118462372
70m,64000,4,2,2nn,9.870231113174396
70m,64000,4,3,mle,9.35419522985148
70m,64000,4,3,pca,1.0
70m,64000,4,3,pr,1.0482039922556197
70m,64000,4,3,2nn,13.394197075493087
70m,64000,4,4,mle,15.727846458093877
70m,64000,4,4,pca,1.0
70m,64000,4,4,pr,1.09781733626815
70m,64000,4,4,2nn,20.76239386423979
70m,64000,4,5,mle,18.859077036593476
70m,64000,4,5,pca,22.0
70m,64000,4,5,pr,29.62712872489218
70m,64000,4,5,2nn,21.947870125181293
70m,143000,1,0,mle,6.355345028147636
70m,143000,1,0,pca,15.0
70m,143000,1,0,pr,24.231144523232757
70m,143000,1,0,2nn,11.268040403845644
70m,143000,1,1,mle,7.7593975017937264
70m,143000,1,1,pca,9.0
70m,143000,1,1,pr,9.667148579467561
70m,143000,1,1,2nn,12.549615565611315
70m,143000,1,2,mle,10.98775061006694
70m,143000,1,2,pca,1.0
70m,143000,1,2,pr,1.0847621733245234
70m,143000,1,2,2nn,12.424558584728473
70m,143000,1,3,mle,12.422635841680098
70m,143000,1,3,pca,1.0
70m,143000,1,3,pr,1.084214044525236
70m,143000,1,3,2nn,17.229321702408125
70m,143000,1,4,mle,17.37888024147909
70m,143000,1,4,pca,1.0
70m,143000,1,4,pr,1.2327117654431512
70m,143000,1,4,2nn,21.98044025655648
70m,143000,1,5,mle,25.16713952306801
70m,143000,1,5,pca,68.0
70m,143000,1,5,pr,63.77284898377879
70m,143000,1,5,2nn,28.298487789799754
70m,143000,2,0,mle,6.215037055173064
70m,143000,2,0,pca,16.0
70m,143000,2,0,pr,24.993885542812258
70m,143000,2,0,2nn,10.512960102853388
70m,143000,2,1,mle,7.488750643001188
70m,143000,2,1,pca,8.0
70m,143000,2,1,pr,9.164079047101804
70m,143000,2,1,2nn,11.988590287554118
70m,143000,2,2,mle,10.621501406066905
70m,143000,2,2,pca,1.0
70m,143000,2,2,pr,1.0799306963383004
70m,143000,2,2,2nn,11.586074056687856
70m,143000,2,3,mle,11.904661320464076
70m,143000,2,3,pca,1.0
70m,143000,2,3,pr,1.0796167959558947
70m,143000,2,3,2nn,16.417717476116906
70m,143000,2,4,mle,16.332826315868296
70m,143000,2,4,pca,1.0
70m,143000,2,4,pr,1.2190303248102576
70m,143000,2,4,2nn,21.137128795591742
70m,143000,2,5,mle,23.059252057682148
70m,143000,2,5,pca,65.0
70m,143000,2,5,pr,62.32173405452491
70m,143000,2,5,2nn,26.307096515346746
70m,143000,3,0,mle,6.375303747717931
70m,143000,3,0,pca,15.0
70m,143000,3,0,pr,24.614642070649367
70m,143000,3,0,2nn,10.166653004093595
70m,143000,3,1,mle,7.644173220371293
70m,143000,3,1,pca,8.0
70m,143000,3,1,pr,9.195436020659665
70m,143000,3,1,2nn,11.540201426201447
70m,143000,3,2,mle,10.785127647574992
70m,143000,3,2,pca,1.0
70m,143000,3,2,pr,1.0794057383123503
70m,143000,3,2,2nn,11.347111913930851
70m,143000,3,3,mle,11.662897393601003
70m,143000,3,3,pca,1.0
70m,143000,3,3,pr,1.0787500498483291
70m,143000,3,3,2nn,15.816276497911053
70m,143000,3,4,mle,15.645417831647817
70m,143000,3,4,pca,1.0
70m,143000,3,4,pr,1.215556209667225
70m,143000,3,4,2nn,19.869132182755024
70m,143000,3,5,mle,21.33234424592139
70m,143000,3,5,pca,65.0
70m,143000,3,5,pr,61.95338194497394
70m,143000,3,5,2nn,23.752008864922395
70m,143000,4,0,mle,6.191082998851563
70m,143000,4,0,pca,15.0
70m,143000,4,0,pr,24.311645191698076
70m,143000,4,0,2nn,9.528274466031252
70m,143000,4,1,mle,7.522026062842611
70m,143000,4,1,pca,8.0
70m,143000,4,1,pr,9.409651128565296
70m,143000,4,1,2nn,10.918448080837702
70m,143000,4,2,mle,10.554726948661054
70m,143000,4,2,pca,1.0
70m,143000,4,2,pr,1.0832669934050754
70m,143000,4,2,2nn,10.735019083768075
70m,143000,4,3,mle,11.52534570353683
70m,143000,4,3,pca,1.0
70m,143000,4,3,pr,1.0827917630136332
70m,143000,4,3,2nn,15.094888185285091
70m,143000,4,4,mle,14.872006642982322
70m,143000,4,4,pca,1.0
70m,143000,4,4,pr,1.2275549218438662
70m,143000,4,4,2nn,19.402371449778776
70m,143000,4,5,mle,19.165181389871947
70m,143000,4,5,pca,65.0
70m,143000,4,5,pr,62.580256968029
70m,143000,4,5,2nn,22.065462680247474
